Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2022-06-04T20:00,0.647,1.06,4.075,12.195,91,22.6
2022-06-04T20:30,0.596,1.06,4.239,12.811,90,22.65
2022-06-04T21:00,0.549,0.86,4.137,12.766,92,22.65
2022-06-04T21:30,0.544,0.89,3.995,12.3,88,22.65
2022-06-04T22:00,0.536,0.91,3.966,12.485,97,22.65
2022-06-04T22:30,0.573,0.88,4.299,12.032,97,22.7
2022-06-04T23:00,0.544,1.08,4.082,12.841,95,22.65
2022-06-04T23:30,0.577,0.99,4.268,12.333,101,22.65
2022-06-05T00:00,0.618,1.11,3.954,12.554,92,22.65
2022-06-05T00:30,0.633,1.07,3.792,12.823,91,22.65
2022-06-05T01:00,0.627,1.09,3.805,12.768,99,22.6
2022-06-05T01:30,0.6,1.03,3.598,12.919,84,22.55
2022-06-05T02:00,0.603,1.08,3.891,12.467,92,22.55
2022-06-05T02:30,0.55,0.97,3.909,12.139,90,22.55
2022-06-05T03:00,0.527,1.24,3.813,11.541,85,22.6
2022-06-05T03:30,0.512,1.03,3.984,13.11,91,22.55
2022-06-05T04:00,0.478,0.86,3.884,12.982,81,22.6
2022-06-05T04:30,0.508,0.85,4.407,12.819,75,22.55
2022-06-05T05:00,0.477,0.88,4.26,12.97,77,22.55
2022-06-05T05:30,0.483,0.89,4.615,12.676,85,22.55
2022-06-05T06:00,0.482,0.78,5.202,13.72,88,22.5
2022-06-05T06:30,0.485,0.79,5.071,13.507,81,22.45
2022-06-05T07:00,0.455,0.74,5.309,12.494,92,22.45
2022-06-05T07:30,0.471,0.91,4.932,11.938,95,22.4
2022-06-05T08:00,0.46,0.8,4.914,13.686,95,22.4
2022-06-05T08:30,0.43,0.69,4.889,12.904,92,22.45
2022-06-05T09:00,0.453,0.86,5.275,13.037,92,22.5
2022-06-05T09:30,0.434,0.69,5.652,13.268,90,22.5
2022-06-05T10:00,0.41,0.76,5.725,12.992,99,22.55
2022-06-05T10:30,0.417,0.7,6.191,12.886,88,22.6
2022-06-05T11:00,0.381,0.59,5.719,11.336,88,22.65
2022-06-05T11:30,0.407,0.71,6.497,12.873,88,22.65
2022-06-05T12:00,0.422,0.71,6.626,10.8,88,22.7
2022-06-05T12:30,0.397,0.66,6.437,11.535,99,22.8
2022-06-05T13:00,0.446,0.71,7.032,11.612,94,22.9
2022-06-05T13:30,0.469,0.66,7.319,11.962,92,22.85
2022-06-05T14:00,0.433,0.73,6.826,12.491,94,22.9
2022-06-05T14:30,0.468,0.76,7.349,12.122,88,22.85
2022-06-05T15:00,0.464,0.8,6.399,12.796,94,22.8
2022-06-05T15:30,0.432,0.75,6.388,12.061,94,22.8
2022-06-05T16:00,0.454,0.84,6.174,12.211,98,22.7
2022-06-05T16:30,0.507,0.74,6.276,12,99,22.65
2022-06-05T17:00,0.448,0.8,4.905,11.61,99,22.65
2022-06-05T17:30,0.482,0.82,4.296,11.006,99,22.6
2022-06-05T18:00,0.485,0.94,3.878,11.985,98,22.6
2022-06-05T18:30,0.505,0.9,3.76,10.337,104,22.6
2022-06-05T19:00,0.551,1.02,3.851,12.142,105,22.55
2022-06-05T19:30,0.568,1.07,3.766,11.07,102,22.5
2022-06-05T20:00,0.636,1.1,3.771,12.046,85,22.5
2022-06-05T20:30,0.672,1.14,3.524,3.582,111,22.5
2022-06-05T21:00,0.715,1.21,3.713,3.742,344,22.5
2022-06-05T21:30,0.747,1.4,3.646,3.747,347,22.5
2022-06-05T22:00,0.733,1.23,3.552,3.86,348,22.5
2022-06-05T22:30,0.738,1.21,3.679,3.828,348,22.5
2022-06-05T23:00,0.757,1.334,3.56,3.836,355,22.5
2022-06-05T23:30,0.845,1.36,3.476,3.746,358,22.5
2022-06-06T00:00,0.88,1.69,3.616,4.061,354,22.5
2022-06-06T00:30,0.886,1.87,3.687,4.188,355,22.5
2022-06-06T01:00,0.914,1.549,3.779,3.958,4,22.5
2022-06-06T01:30,0.879,1.5,3.792,4.805,358,22.5
2022-06-06T02:00,0.913,1.57,3.917,4.662,4,22.5
2022-06-06T02:30,0.891,1.39,3.948,4.644,12,22.45
2022-06-06T03:00,0.91,1.58,3.945,4.867,18,22.5
2022-06-06T03:30,0.884,1.54,3.923,4.55,15,22.45
2022-06-06T04:00,0.917,1.55,4.069,4.807,16,22.45
2022-06-06T04:30,0.951,1.58,4.043,5.037,22,22.45
2022-06-06T05:00,0.984,1.85,3.957,4.812,30,22.4
2022-06-06T05:30,0.922,1.68,3.974,4.943,21,22.4
2022-06-06T06:00,0.908,1.52,3.963,5.068,14,22.4
2022-06-06T06:30,0.87,1.47,3.98,5.187,25,22.35
2022-06-06T07:00,0.831,1.61,4.304,4.923,36,22.35
2022-06-06T07:30,0.746,1.46,4.123,4.877,22,22.3
2022-06-06T08:00,0.766,1.37,4.064,4.914,23,22.35
2022-06-06T08:30,0.747,1.3,3.597,5.19,23,22.35
2022-06-06T09:00,0.764,1.61,3.496,3.413,26,22.3
2022-06-06T09:30,0.697,1.34,3.481,3.601,28,22.35
2022-06-06T10:00,0.64,1.01,3.47,3.297,265,22.3
2022-06-06T10:30,0.532,1,3.327,3.259,267,22.35
2022-06-06T11:00,0.468,0.91,3.344,2.956,255,22.35
2022-06-06T11:30,0.438,0.86,3.294,3.051,241,22.35
2022-06-06T12:00,0.414,0.62,3.505,12.66,271,22.35
2022-06-06T12:30,0.454,0.73,3.478,5.203,98,22.35
2022-06-06T13:00,0.411,0.67,3.261,2.802,101,22.35
2022-06-06T13:30,0.436,0.718,3.169,2.835,277,22.35
2022-06-06T14:00,0.419,0.82,3.181,2.832,271,22.35
2022-06-06T14:30,0.414,0.83,3.393,4.891,281,22.35
2022-06-06T15:00,0.413,0.7,3.374,4.798,47,22.35
2022-06-06T15:30,0.394,0.63,3.373,5.076,50,22.35
2022-06-06T16:00,0.411,0.74,3.422,5.057,43,22.35
2022-06-06T16:30,0.438,0.68,3.358,2.688,45,22.3
2022-06-06T17:00,0.466,0.88,3.579,5.472,46,22.3
2022-06-06T17:30,0.447,0.67,3.698,5.334,47,22.3
2022-06-06T18:00,0.483,0.8,3.744,5.481,40,22.25
2022-06-06T18:30,0.498,0.91,3.838,5.467,50,22.2
2022-06-06T19:00,0.573,0.95,4.167,5.65,45,22.2
2022-06-06T19:30,0.584,1.01,4.246,5.977,40,22.2
2022-06-06T20:00,0.639,1.08,4.277,5.795,42,22.15
2022-06-06T20:30,0.595,0.98,4.239,5.73,40,22.2
2022-06-06T21:00,0.579,1.09,4.095,5.489,38,22.25
2022-06-06T21:30,0.586,1,4.228,5.816,38,22.25
2022-06-06T22:00,0.609,1,4.219,5.804,39,22.3
2022-06-06T22:30,0.543,0.94,4.036,5.817,36,22.25
2022-06-06T23:00,0.538,1.01,4.271,5.655,39,22.25
2022-06-06T23:30,0.502,0.95,4.104,5.48,36,22.25
2022-06-07T00:00,0.481,0.84,4.026,5.396,39,22.25
2022-06-07T00:30,0.45,0.75,4.217,5.624,39,22.25
2022-06-07T01:00,0.411,0.7,3.997,5.463,32,22.25
2022-06-07T01:30,0.427,0.68,3.626,5.771,36,22.25
2022-06-07T02:00,0.433,0.73,3.583,5.46,33,22.25
2022-06-07T02:30,0.433,0.7,3.394,5.627,38,22.25
2022-06-07T03:00,0.402,0.72,3.177,2.609,38,22.2
2022-06-07T03:30,0.434,0.7,3.109,2.877,28,22.2
2022-06-07T04:00,0.411,0.65,3.068,5.22,268,22.2
2022-06-07T04:30,0.384,0.63,3.101,2.484,81,22.2
2022-06-07T05:00,0.382,0.63,3.037,2.614,258,22.25
2022-06-07T05:30,0.36,0.65,2.95,2.372,261,22.15
2022-06-07T06:00,0.372,0.68,2.85,2.54,253,22.1
2022-06-07T06:30,0.349,0.59,2.849,2.31,260,22.05
2022-06-07T07:00,0.333,0.59,2.836,2.308,268,22.15
2022-06-07T07:30,0.363,0.63,2.798,2.363,270,22.15
2022-06-07T08:00,0.444,0.799,2.756,2.64,243,22.1
2022-06-07T08:30,0.486,0.88,2.814,2.995,236,22.05
2022-06-07T09:00,0.49,0.85,2.968,3.052,232,22
2022-06-07T09:30,0.466,0.83,2.972,3.013,240,22
2022-06-07T10:00,0.45,0.75,2.936,2.883,233,22.05
2022-06-07T10:30,0.428,0.79,2.936,3.049,246,22.05
2022-06-07T11:00,0.457,0.75,2.993,2.979,254,22.1
2022-06-07T11:30,0.46,0.92,3.088,3.251,254,22.05
2022-06-07T12:00,0.45,0.92,3.178,3.474,237,22.05
2022-06-07T12:30,0.492,1,3.249,3.267,244,22.05
2022-06-07T13:00,0.488,0.88,3.118,3.202,250,22.1
2022-06-07T13:30,0.439,0.8,3.127,3.328,247,22.15
2022-06-07T14:00,0.421,0.78,3.203,2.991,233,22.15
2022-06-07T14:30,0.354,0.62,3.158,10.279,225,22.2
2022-06-07T15:00,0.328,0.53,3.181,10.792,191,22.15
2022-06-07T15:30,0.324,0.58,2.93,2.235,78,22.15
2022-06-07T16:00,0.306,0.6,3.187,10.79,80,22.15
2022-06-07T16:30,0.309,0.55,2.884,9.953,99,22.15
2022-06-07T17:00,0.32,0.55,3.098,11.362,77,22.15
2022-06-07T17:30,0.319,0.49,3.237,10.251,75,22.15
2022-06-07T18:00,0.313,0.59,3.259,10.592,77,22.15
2022-06-07T18:30,0.324,0.57,3.039,10.381,83,22
2022-06-07T19:00,0.325,0.61,2.849,10.451,68,21.95
2022-06-07T19:30,0.335,0.71,2.989,10.69,75,21.9
2022-06-07T20:00,0.32,0.58,3.094,10.249,81,21.9
2022-06-07T20:30,0.317,0.6,3.139,9.684,81,21.9
2022-06-07T21:00,0.311,0.53,3.183,10.425,91,21.9
2022-06-07T21:30,0.317,0.61,3.315,9.772,98,21.9
2022-06-07T22:00,0.337,0.67,3.315,9.85,84,21.9
2022-06-07T22:30,0.34,0.63,3.142,10.728,80,21.9
2022-06-07T23:00,0.348,0.57,3.247,10.679,80,21.9
2022-06-07T23:30,0.355,0.54,3.148,10.366,84,21.9
2022-06-08T00:00,0.37,0.59,3.113,9.823,80,21.9
2022-06-08T00:30,0.357,0.64,3.481,10.302,88,21.75
2022-06-08T01:00,0.382,0.75,3.319,10.8,74,21.8
2022-06-08T01:30,0.438,0.76,3.452,10.304,80,21.85
2022-06-08T02:00,0.418,0.66,3.321,2.871,80,21.9
2022-06-08T02:30,0.431,0.81,3.234,2.837,73,21.9
2022-06-08T03:00,0.462,0.73,3.28,2.799,75,21.9
2022-06-08T03:30,0.495,1.11,3.131,3.67,71,21.9
2022-06-08T04:00,0.512,0.92,3.223,3.735,71,21.9
2022-06-08T04:30,0.501,0.77,3.26,9.843,71,21.9
2022-06-08T05:00,0.463,0.82,3.015,2.877,73,21.9
2022-06-08T05:30,0.466,0.75,3.148,10.226,68,21.85
2022-06-08T06:00,0.479,0.77,3.147,10.595,64,21.85
2022-06-08T06:30,0.477,1.02,3.145,10.59,68,21.7
2022-06-08T07:00,0.459,0.85,3.101,2.521,73,21.6
2022-06-08T07:30,0.446,0.72,3.172,10.2,74,21.7
2022-06-08T08:00,0.435,0.83,3.174,3.146,68,21.8
2022-06-08T08:30,0.4,0.78,3.26,10.12,187,21.8
2022-06-08T09:00,0.416,0.7,3.321,10.765,78,21.75
2022-06-08T09:30,0.393,0.68,3.255,3.054,80,21.75
2022-06-08T10:00,0.401,0.71,3.382,10.212,81,21.65
2022-06-08T10:30,0.402,0.66,3.675,9.776,81,21.6
2022-06-08T11:00,0.393,0.64,3.494,10.699,80,21.65
2022-06-08T11:30,0.384,0.71,3.626,9.292,80,21.7
2022-06-08T12:00,0.385,0.75,3.72,10.798,80,21.75
2022-06-08T12:30,0.403,0.78,3.729,10.389,95,21.7
2022-06-08T13:00,0.399,0.66,3.608,9.508,75,21.65
2022-06-08T13:30,0.413,0.75,3.666,9.79,84,21.65
2022-06-08T14:00,0.404,0.62,4.03,10.217,78,21.75
2022-06-08T14:30,0.391,0.77,3.874,9.865,92,21.8
2022-06-08T15:00,0.369,0.71,4.099,10.338,81,21.7
2022-06-08T15:30,0.352,0.59,3.982,10.795,84,21.75
2022-06-08T16:00,0.337,0.59,3.701,10.067,81,21.75
2022-06-08T16:30,0.336,0.54,3.467,9.843,77,21.8
2022-06-08T17:00,0.337,0.6,3.592,10.231,77,21.85
2022-06-08T17:30,0.328,0.67,3.63,9.73,78,21.75
2022-06-08T18:00,0.34,0.59,3.425,10.229,77,21.75
2022-06-08T18:30,0.366,0.65,3.455,10.751,83,21.75
2022-06-08T19:00,0.409,0.76,3.213,9.802,74,21.7
2022-06-08T19:30,0.42,0.7,3.33,10.582,75,21.65
2022-06-08T20:00,0.392,0.71,3.177,10.22,75,21.6
2022-06-08T20:30,0.45,0.87,3.203,2.721,85,21.55
2022-06-08T21:00,0.504,1.15,3.194,9.766,77,21.55
2022-06-08T21:30,0.569,0.96,3.229,3.097,77,21.5
2022-06-08T22:00,0.556,1.05,3.276,3.1,270,21.5
2022-06-08T22:30,0.528,0.9,3.059,2.964,251,21.5
2022-06-08T23:00,0.611,1.1,3.311,3.345,267,21.45
2022-06-08T23:30,0.622,1.1,3.307,3.473,260,21.5
2022-06-09T00:00,0.621,1.29,3.431,3.194,253,21.5
2022-06-09T00:30,0.614,1.25,3.435,3.26,250,21.5
2022-06-09T01:00,0.597,1.02,3.399,3.415,255,21.6
2022-06-09T01:30,0.622,1.12,3.46,3.598,250,21.65
2022-06-09T02:00,0.616,1.018,3.457,3.358,241,21.7
2022-06-09T02:30,0.577,1.08,3.417,3.536,253,21.8
2022-06-09T03:00,0.57,0.94,3.318,3.314,260,21.85
2022-06-09T03:30,0.591,0.94,3.371,3.267,264,21.85
2022-06-09T04:00,0.608,0.96,3.346,3.474,257,21.8
2022-06-09T04:30,0.607,1.11,3.379,3.131,253,21.8
2022-06-09T05:00,0.546,0.97,3.353,3.099,257,21.8
2022-06-09T05:30,0.506,0.85,3.234,3.056,247,21.8
2022-06-09T06:00,0.503,0.83,3.18,2.799,247,21.8
2022-06-09T06:30,0.495,0.84,3.246,2.675,88,21.75
2022-06-09T07:00,0.524,0.99,3.134,2.82,257,21.7
2022-06-09T07:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-06-09T08:00,0.506,0.83,3.309,10.702,83,21.55
2022-06-09T08:30,0.48,0.79,3.309,9.367,95,21.45
2022-06-09T09:00,0.454,0.75,3.42,10.318,85,21.45
2022-06-09T09:30,0.468,0.88,3.568,9.825,83,21.4
2022-06-09T10:00,0.461,0.76,3.491,10.416,87,21.35
2022-06-09T10:30,0.433,0.71,3.489,10.456,98,21.35
2022-06-09T11:00,0.43,0.83,3.596,10.805,97,21.3
2022-06-09T11:30,0.446,0.78,3.485,10.948,97,21.35
2022-06-09T12:00,0.425,0.69,3.645,10.923,105,21.4
2022-06-09T12:30,0.414,0.7,3.683,11.479,105,21.45
2022-06-09T13:00,0.395,0.66,4.039,9.964,97,21.55
2022-06-09T13:30,0.408,0.71,3.768,10.89,84,21.6
2022-06-09T14:00,0.402,0.77,3.463,12.063,94,21.6
2022-06-09T14:30,0.393,0.7,3.886,10.168,98,21.65
2022-06-09T15:00,0.38,0.73,3.807,12.171,95,21.65
2022-06-09T15:30,0.398,0.67,3.939,11.459,97,21.65
2022-06-09T16:00,0.387,0.75,4.107,9.74,99,21.65
2022-06-09T16:30,0.408,0.76,3.768,9.594,90,21.7
2022-06-09T17:00,0.439,0.84,3.455,11.911,106,21.7
2022-06-09T17:30,0.441,0.73,3.467,11.456,90,21.75
2022-06-09T18:00,0.418,0.72,3.368,11.559,101,21.75
2022-06-09T18:30,0.438,0.77,3.271,12.002,97,21.7
2022-06-09T19:00,0.437,0.81,3.324,11.416,94,21.7
2022-06-09T19:30,0.432,0.87,3.38,11.712,91,21.65
2022-06-09T20:00,0.491,0.92,3.291,2.88,91,21.6
2022-06-09T20:30,0.522,0.83,3.263,11.095,87,21.55
2022-06-09T21:00,0.513,0.86,3.152,2.727,91,21.5
2022-06-09T21:30,0.543,0.98,3.197,3.047,94,21.45
2022-06-09T22:00,0.595,1.24,3.25,10.843,275,21.3
2022-06-09T22:30,0.626,1.06,3.156,3.098,271,21.3
2022-06-09T23:00,0.637,1.21,3.214,3.097,254,21.3
2022-06-09T23:30,0.692,1.22,3.423,3.376,261,21.25
2022-06-10T00:00,0.695,1.33,3.445,3.347,261,21.3
2022-06-10T00:30,0.732,1.51,3.372,3.617,265,21.35
2022-06-10T01:00,0.691,1.26,3.442,3.452,265,21.35
2022-06-10T01:30,0.721,1.29,3.471,3.602,274,21.35
2022-06-10T02:00,0.647,1.23,3.534,3.599,268,21.4
2022-06-10T02:30,0.66,1.16,3.522,3.637,267,21.45
2022-06-10T03:00,0.639,1,3.524,3.606,265,21.45
2022-06-10T03:30,0.584,1.32,3.405,3.356,247,21.45
2022-06-10T04:00,0.593,0.94,3.454,3.457,247,21.4
2022-06-10T04:30,0.632,0.99,3.462,3.243,251,21.5
2022-06-10T05:00,0.607,1.038,3.355,3.359,263,21.45
2022-06-10T05:30,0.61,1.15,3.316,3.409,257,21.5
2022-06-10T06:00,0.616,1.1,3.262,3.106,257,21.45
2022-06-10T06:30,0.638,1.19,3.31,3.299,254,21.45
2022-06-10T07:00,0.652,1.02,3.197,3.001,246,21.4
2022-06-10T07:30,0.62,1.16,3.242,3.36,255,21.35
2022-06-10T08:00,0.596,1,3.244,3.301,255,21.3
2022-06-10T08:30,0.561,0.89,3.238,2.958,261,21.3
2022-06-10T09:00,0.606,1.14,3.333,3.204,251,21.25
2022-06-10T09:30,0.565,0.96,3.172,3.053,255,21.25
2022-06-10T10:00,0.493,0.85,3.17,2.991,253,21.2
2022-06-10T10:30,0.504,0.99,3.309,3.091,254,21.2
2022-06-10T11:00,0.472,0.91,3.372,3.013,243,21.2
2022-06-10T11:30,0.446,0.76,3.451,2.965,247,21.2
2022-06-10T12:00,0.408,0.97,3.279,2.837,99,21.2
2022-06-10T12:30,0.411,0.75,3.404,2.882,113,21.25
2022-06-10T13:00,0.413,0.75,3.551,2.92,254,21.3
2022-06-10T13:30,0.406,0.65,3.642,8.885,258,21.35
2022-06-10T14:00,0.416,0.77,3.648,2.959,88,21.35
2022-06-10T14:30,0.43,0.74,3.645,10.702,99,21.3
2022-06-10T15:00,0.432,0.68,3.579,10.807,85,21.3
2022-06-10T15:30,0.459,0.8,3.726,11.411,94,21.3
2022-06-10T16:00,0.487,0.9,3.754,3.317,85,21.75
2022-06-10T16:30,0.532,1.06,3.583,3.143,95,21.7
2022-06-10T17:00,0.543,1,3.807,10.85,90,21.75
2022-06-10T17:30,0.498,0.81,3.604,13.302,97,21.7
2022-06-10T18:00,0.533,0.89,3.786,13.123,99,21.75
2022-06-10T18:30,0.477,0.77,3.793,12.826,94,21.7
2022-06-10T19:00,0.498,0.89,3.455,13.679,98,21.7
2022-06-10T19:30,0.499,0.8,3.182,2.796,99,21.7
2022-06-10T20:00,0.502,0.89,3.527,12.427,92,21.7
2022-06-10T20:30,0.516,0.84,3.53,12.748,85,21.65
2022-06-10T21:00,0.539,0.95,3.576,12.901,84,21.55
2022-06-10T21:30,0.517,0.92,3.33,12.22,85,21.5
2022-06-10T22:00,0.513,1.01,3.528,12.201,90,21.4
2022-06-10T22:30,0.573,1.07,3.598,12.528,84,21.45
2022-06-10T23:00,0.595,1.11,3.522,12.112,87,21.4
2022-06-10T23:30,0.632,1.15,3.891,12.415,87,21.3
2022-06-11T00:00,0.647,1.11,3.755,12.885,94,21.3
2022-06-11T00:30,0.647,1.19,3.572,12.767,95,21.3
2022-06-11T01:00,0.659,1.28,3.55,3.096,92,21.3
2022-06-11T01:30,0.619,1.04,3.874,12.866,92,21.25
2022-06-11T02:00,0.574,0.98,4.015,12.642,212,21.3
2022-06-11T02:30,0.554,1.01,4.388,12.669,99,21.35
2022-06-11T03:00,0.558,1,3.876,12.223,92,21.4
2022-06-11T03:30,0.578,0.95,3.882,12.747,92,21.45
2022-06-11T04:00,0.571,0.95,3.81,12.705,92,21.5
2022-06-11T04:30,0.618,1.18,3.885,12.573,95,21.5
2022-06-11T05:00,0.602,0.92,3.788,3.306,92,21.55
2022-06-11T05:30,0.638,1.09,3.819,3.202,94,21.55
2022-06-11T06:00,0.643,1.04,3.922,3.188,101,21.55
2022-06-11T06:30,0.614,0.93,3.651,9.215,95,21.55
2022-06-11T07:00,0.637,1.05,3.915,12.85,91,21.55
2022-06-11T07:30,0.648,1.16,3.749,12.839,92,21.5
2022-06-11T08:00,0.628,1.06,4.282,12.538,81,21.5
2022-06-11T08:30,0.577,1.06,3.999,12.861,80,21.45
2022-06-11T09:00,0.59,1.01,4.082,12.194,83,21.45
2022-06-11T09:30,0.563,1.17,3.934,12.832,81,21.4
2022-06-11T10:00,0.554,1.1,4.224,12.88,80,21.4
2022-06-11T10:30,0.569,0.92,4.161,12.346,87,21.3
2022-06-11T11:00,0.548,1.05,4.342,12.959,88,21.3
2022-06-11T11:30,0.537,0.89,4.537,12.736,92,21.25
2022-06-11T12:00,0.546,0.96,4.83,12.352,92,21.25
2022-06-11T12:30,0.519,0.91,4.639,12.857,98,21.35
2022-06-11T13:00,0.514,1.31,4.504,12.618,90,21.35
2022-06-11T13:30,0.529,0.99,4.705,12.427,95,21.4
2022-06-11T14:00,0.537,0.94,5.351,12.562,97,21.45
2022-06-11T14:30,0.489,0.81,5.451,12.681,98,21.45
2022-06-11T15:00,0.537,0.94,5.436,12.177,94,21.5
2022-06-11T15:30,0.524,0.87,5.763,11.984,94,21.5
2022-06-11T16:00,0.551,1.02,5.299,12.87,104,21.6
2022-06-11T16:30,0.56,1.08,4.725,12.916,99,21.6
2022-06-11T17:00,0.607,1.16,4.409,12.41,99,21.6
2022-06-11T17:30,0.547,0.98,4.783,12.583,98,21.6
2022-06-11T18:00,0.519,0.99,4.408,12.929,98,21.6
2022-06-11T18:30,0.589,1.03,4.57,12.987,102,21.6
2022-06-11T19:00,0.534,1.14,4.131,12.864,98,21.6
2022-06-11T19:30,0.581,1.02,4.158,13.501,98,21.55
2022-06-11T20:00,0.615,1.21,4.012,13.484,92,21.55
2022-06-11T20:30,0.6,1.195,3.689,10.968,91,21.55
2022-06-11T21:00,0.627,1.382,3.807,11.979,83,21.5
2022-06-11T21:30,0.636,1.18,3.683,12.189,88,21.45
2022-06-11T22:00,0.67,1.28,3.618,12.072,83,21.4
2022-06-11T22:30,0.716,1.32,4.157,12.505,77,21.3
2022-06-11T23:00,0.671,1.151,3.549,12.582,80,21.25
2022-06-11T23:30,0.722,1.24,3.773,12.178,84,21.15
2022-06-12T00:00,0.762,1.36,3.995,13.885,84,21.05
2022-06-12T00:30,0.721,1.128,3.533,3.359,87,21
2022-06-12T01:00,0.728,1.37,3.752,3.521,87,21
2022-06-12T01:30,0.679,1.12,4.017,12.909,98,21.05
2022-06-12T02:00,0.696,1.29,3.953,12.692,94,21.05
2022-06-12T02:30,0.672,1.07,4.158,13.067,92,21.05
2022-06-12T03:00,0.701,1.06,4.156,3.481,92,21.1
2022-06-12T03:30,0.665,1.18,4.1,13.119,90,21.1
2022-06-12T04:00,0.704,1.25,4.162,12.973,92,21.1
2022-06-12T04:30,0.727,1.27,4.118,3.656,95,21.15
2022-06-12T05:00,0.717,1.13,4.232,12.484,261,21.15
2022-06-12T05:30,0.699,1.22,4.13,12.919,94,21.2
2022-06-12T06:00,0.724,1.58,4.013,12.577,91,21.3
2022-06-12T06:30,0.723,1.58,3.972,14.976,98,21.35
2022-06-12T07:00,0.811,1.35,3.961,3.368,99,21.35
2022-06-12T07:30,0.736,1.265,3.726,3.1,92,21.35
2022-06-12T08:00,0.724,1.52,4.114,14.748,91,21.35
2022-06-12T08:30,0.663,1.03,3.96,14.849,90,21.4
2022-06-12T09:00,0.677,1.3,4.132,12.136,84,21.25
2022-06-12T09:30,0.608,1.42,4.03,14.8,77,21.2
2022-06-12T10:00,0.58,1.3,4.041,11.877,80,21.1
2022-06-12T10:30,0.583,1.14,3.718,12.063,74,21.05
2022-06-12T11:00,0.626,1.19,3.96,13.002,81,21.05
2022-06-12T11:30,0.669,1.27,3.883,12.148,81,21.05
2022-06-12T12:00,0.608,1.04,3.817,12.815,91,21
2022-06-12T12:30,0.607,1.07,4.17,12.228,90,21
2022-06-12T13:00,0.559,1.12,3.843,11.377,88,21.05
2022-06-12T13:30,0.587,1.02,4.049,12.13,97,21.1
2022-06-12T14:00,0.571,1,3.99,12.953,92,21.1
2022-06-12T14:30,0.612,1.42,4.129,13.507,95,21.1
2022-06-12T15:00,0.624,1.12,3.999,12.219,91,21.1
2022-06-12T15:30,0.62,0.96,4.065,12.927,84,21.25
2022-06-12T16:00,0.603,0.98,3.949,12.132,94,21.25
2022-06-12T16:30,0.659,1.14,3.986,12.229,97,21.25
2022-06-12T17:00,0.637,1.02,3.967,13.097,102,21.3
2022-06-12T17:30,0.639,1,4.015,13.476,90,21.3
2022-06-12T18:00,0.619,1.08,3.952,13.721,98,21.3
2022-06-12T18:30,0.586,1.01,4.034,13.761,97,21.25
2022-06-12T19:00,0.554,1.03,3.943,12.849,101,21.25
2022-06-12T19:30,0.53,1,4.143,12.782,94,21.25
2022-06-12T20:00,0.536,1.05,4.129,12.945,104,21.15
2022-06-12T20:30,0.534,1.06,3.775,12.01,95,21.15
2022-06-12T21:00,0.538,0.94,3.826,12.303,94,21.15
2022-06-12T21:30,0.528,1.03,3.733,12.303,87,21.15
2022-06-12T22:00,0.509,0.98,3.901,14.933,85,21.15
2022-06-12T22:30,0.523,1.18,3.875,12.809,87,21.2
2022-06-12T23:00,0.519,0.91,3.888,12.921,92,21.25
2022-06-12T23:30,0.561,1.16,3.864,12.586,78,21.15
2022-06-13T00:00,0.599,1.05,3.909,11.494,78,21.05
2022-06-13T00:30,0.623,1.16,3.6,12.173,83,21
2022-06-13T01:00,0.666,1.17,3.627,13.685,94,20.95
2022-06-13T01:30,0.666,1.11,3.694,12.891,90,20.95
2022-06-13T02:00,0.659,1.38,3.574,3.364,87,20.95
2022-06-13T02:30,0.645,1.18,3.983,12.884,94,20.95
2022-06-13T03:00,0.645,1.17,4.126,12.993,88,20.95
2022-06-13T03:30,0.613,1.19,4.219,13.013,92,21
2022-06-13T04:00,0.567,1.01,4.386,12.986,90,21
2022-06-13T04:30,0.549,0.84,4.581,13.01,102,20.95
2022-06-13T05:00,0.542,1.01,4.543,12.767,94,21.05
2022-06-13T05:30,0.563,0.94,4.851,13.094,83,21
2022-06-13T06:00,0.561,1.09,4.489,12.968,95,20.95
2022-06-13T06:30,0.561,1.07,4.504,12.152,91,20.9
2022-06-13T07:00,0.54,0.93,4.425,13.708,91,20.9
2022-06-13T07:30,0.583,1.08,4.935,15.992,95,20.9
2022-06-13T08:00,0.532,1.29,4.557,17.281,90,20.9
2022-06-13T08:30,0.6,1.08,5.146,14.183,95,20.9
2022-06-13T09:00,0.59,1.19,4.909,13.202,90,20.9
2022-06-13T09:30,0.663,1.22,5.171,12.894,84,20.9
2022-06-13T10:00,0.604,1.13,5.371,16.781,83,20.9
2022-06-13T10:30,0.605,1.2,5.497,17.424,78,20.9
2022-06-13T11:00,0.636,1.27,5.718,16.843,80,20.95
2022-06-13T11:30,0.664,1.47,5.455,13.779,81,20.95
2022-06-13T12:00,0.674,1.22,5.472,15.126,75,20.95
2022-06-13T12:30,0.683,1.19,5.213,16.213,83,20.9
2022-06-13T13:00,0.672,1.24,4.996,13.467,81,20.9
2022-06-13T13:30,0.627,1.16,4.851,11.459,92,20.9
2022-06-13T14:00,0.668,1.15,5.183,13.795,98,20.9
2022-06-13T14:30,0.59,0.92,5.141,16.775,88,20.9
2022-06-13T15:00,0.623,1.03,5.451,14.836,92,21
